ring,tag1,tag2,model,var,avg1,avg2,diff,t,d,g,delta,p,fname1,fname2,combi
R2,P-DSH-F-Rlow-Leg60-JV14,P-DSH-F-Rlow,pmax,An,5.534354488910421,5.803014867959501,-0.2687,-12.2269,-0.0726,-0.0726,-0.0726,0.0,EucFACER2_P-DSH-F-Rlow-Leg60-JV14.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV14_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV14,P-DSH-F-Rlow,pmax,Ci,19.492163531237296,19.18171844920331,0.3104,4.7442,0.0282,0.0282,0.0282,0.0,EucFACER2_P-DSH-F-Rlow-Leg60-JV14.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV14_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV14,P-DSH-F-Rlow,pmax,E,1.0040923710345386,1.0090983364666766,-0.005,-1.2882,-0.0076,-0.0076,-0.0076,0.1977,EucFACER2_P-DSH-F-Rlow-Leg60-JV14.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV14_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV14,P-DSH-F-Rlow,pmax,Es,0.1330850180000689,0.1327699444087266,0.0003,0.2041,0.0012,0.0012,0.0012,0.8383,EucFACER2_P-DSH-F-Rlow-Leg60-JV14.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV14_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV14,P-DSH-F-Rlow,pmax,Jmax25,135.35697574654682,152.12098515103045,-16.764,-245.4999,-1.4578,-1.4578,-1.0308,0.0,EucFACER2_P-DSH-F-Rlow-Leg60-JV14.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV14_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV14,P-DSH-F-Rlow,pmax,Pleaf,-1.4934509817679342,-1.4967604112411237,0.0033,0.7565,0.0045,0.0045,0.0045,0.4494,EucFACER2_P-DSH-F-Rlow-Leg60-JV14.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV14_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV14,P-DSH-F-Rlow,pmax,Ps,-0.06198583212018185,-0.06097690467098756,-0.001,-1.5745,-0.0093,-0.0093,-0.0091,0.1154,EucFACER2_P-DSH-F-Rlow-Leg60-JV14.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV14_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV14,P-DSH-F-Rlow,pmax,Tleaf,18.5524585146704,18.5527477700398,-0.0003,-0.0053,-0.0,-0.0,-0.0,0.9957,EucFACER2_P-DSH-F-Rlow-Leg60-JV14.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV14_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV14,P-DSH-F-Rlow,pmax,Vmax25,100.08687609141093,92.68188775990255,7.405,245.4999,1.4578,1.4578,1.0308,0.0,EucFACER2_P-DSH-F-Rlow-Leg60-JV14.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV14_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV14,P-DSH-F-Rlow,pmax,WUE,6.349210444186249,6.619685183947038,-0.2705,-9.9623,-0.0631,-0.0631,-0.0623,0.0,EucFACER2_P-DSH-F-Rlow-Leg60-JV14.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV14_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV14,P-DSH-F-Rlow,pmax,gs,0.08129919085199612,0.08226006135956608,-0.001,-2.2606,-0.0134,-0.0134,-0.0135,0.0238,EucFACER2_P-DSH-F-Rlow-Leg60-JV14.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV14_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV14,P-DSH-F-Rlow,pmax,ksc,1.0138144426519262,1.0224942712716696,-0.0087,-1073.1891,-6.3729,-6.3728,-4.5273,0.0,EucFACER2_P-DSH-F-Rlow-Leg60-JV14.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV14_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV14,P-DSH-F-Rlow,pmax,sw,0.21218807082822072,0.21203621902899672,0.0002,0.6195,0.0037,0.0037,0.0037,0.5356,EucFACER2_P-DSH-F-Rlow-Leg60-JV14.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV14_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV21,P-DSH-F-Rlow,pmax,An,5.5313322724983855,5.803014867959501,-0.2717,-12.3791,-0.0735,-0.0735,-0.0736,0.0,EucFACER2_P-DSH-F-Rlow-Leg60-JV21.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV21_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV21,P-DSH-F-Rlow,pmax,Ci,19.497122322976512,19.18171844920331,0.3154,4.8173,0.0286,0.0286,0.0287,0.0,EucFACER2_P-DSH-F-Rlow-Leg60-JV21.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV21_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV21,P-DSH-F-Rlow,pmax,E,1.0040787382039331,1.0090983364666766,-0.005,-1.2922,-0.0077,-0.0077,-0.0076,0.1963,EucFACER2_P-DSH-F-Rlow-Leg60-JV21.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV21_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV21,P-DSH-F-Rlow,pmax,Es,0.1329947554420942,0.1327699444087266,0.0002,0.1456,0.0009,0.0009,0.0009,0.8842,EucFACER2_P-DSH-F-Rlow-Leg60-JV21.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV21_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV21,P-DSH-F-Rlow,pmax,Jmax25,135.34729794704398,152.12098515103045,-16.7737,-246.3149,-1.4627,-1.4627,-1.0343,0.0,EucFACER2_P-DSH-F-Rlow-Leg60-JV21.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV21_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV21,P-DSH-F-Rlow,pmax,Pleaf,-1.4936419360935207,-1.4967604112411237,0.0031,0.7128,0.0042,0.0042,0.0042,0.476,EucFACER2_P-DSH-F-Rlow-Leg60-JV21.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV21_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV21,P-DSH-F-Rlow,pmax,Ps,-0.06190342482688141,-0.06097690467098756,-0.0009,-1.449,-0.0086,-0.0086,-0.0084,0.1473,EucFACER2_P-DSH-F-Rlow-Leg60-JV21.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV21_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV21,P-DSH-F-Rlow,pmax,Tleaf,18.552459561801825,18.5527477700398,-0.0003,-0.0053,-0.0,-0.0,-0.0,0.9958,EucFACER2_P-DSH-F-Rlow-Leg60-JV21.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV21_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV21,P-DSH-F-Rlow,pmax,Vmax25,100.09115096331176,92.68188775990255,7.4093,246.3149,1.4627,1.4627,1.0343,0.0,EucFACER2_P-DSH-F-Rlow-Leg60-JV21.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV21_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV21,P-DSH-F-Rlow,pmax,WUE,6.340089733804726,6.619685183947038,-0.2796,-10.364,-0.0656,-0.0656,-0.0652,0.0,EucFACER2_P-DSH-F-Rlow-Leg60-JV21.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV21_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV21,P-DSH-F-Rlow,pmax,gs,0.08132340340965596,0.08226006135956608,-0.0009,-2.2058,-0.0131,-0.0131,-0.0132,0.0274,EucFACER2_P-DSH-F-Rlow-Leg60-JV21.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV21_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV21,P-DSH-F-Rlow,pmax,ksc,1.0138628813168271,1.0224942712716696,-0.0086,-1007.9398,-5.9854,-5.9854,-4.2499,0.0,EucFACER2_P-DSH-F-Rlow-Leg60-JV21.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV21_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV21,P-DSH-F-Rlow,pmax,sw,0.21218054739015527,0.21203621902899672,0.0001,0.5889,0.0035,0.0035,0.0035,0.5559,EucFACER2_P-DSH-F-Rlow-Leg60-JV21.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV21_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV28,P-DSH-F-Rlow,pmax,An,5.534431438000669,5.803014867959501,-0.2686,-12.247,-0.0727,-0.0727,-0.0728,0.0,EucFACER2_P-DSH-F-Rlow-Leg60-JV28.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV28_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV28,P-DSH-F-Rlow,pmax,Ci,19.491512242063997,19.18171844920331,0.3098,4.7312,0.0281,0.0281,0.0281,0.0,EucFACER2_P-DSH-F-Rlow-Leg60-JV28.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV28_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV28,P-DSH-F-Rlow,pmax,E,1.004014541527262,1.0090983364666766,-0.0051,-1.3088,-0.0078,-0.0078,-0.0077,0.1906,EucFACER2_P-DSH-F-Rlow-Leg60-JV28.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV28_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV28,P-DSH-F-Rlow,pmax,Es,0.1329892393057514,0.1327699444087266,0.0002,0.1421,0.0008,0.0008,0.0008,0.887,EucFACER2_P-DSH-F-Rlow-Leg60-JV28.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV28_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV28,P-DSH-F-Rlow,pmax,Jmax25,135.589794265517,152.12098515103045,-16.5312,-246.2778,-1.4625,-1.4624,-1.0341,0.0,EucFACER2_P-DSH-F-Rlow-Leg60-JV28.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV28_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV28,P-DSH-F-Rlow,pmax,Pleaf,-1.4935797898327443,-1.4967604112411237,0.0032,0.7268,0.0043,0.0043,0.0043,0.4673,EucFACER2_P-DSH-F-Rlow-Leg60-JV28.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV28_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV28,P-DSH-F-Rlow,pmax,Ps,-0.061874099878631676,-0.06097690467098756,-0.0009,-1.4051,-0.0083,-0.0083,-0.0082,0.16,EucFACER2_P-DSH-F-Rlow-Leg60-JV28.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV28_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV28,P-DSH-F-Rlow,pmax,Tleaf,18.552461597830998,18.5527477700398,-0.0003,-0.0053,-0.0,-0.0,-0.0,0.9958,EucFACER2_P-DSH-F-Rlow-Leg60-JV28.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV28_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV28,P-DSH-F-Rlow,pmax,Vmax25,99.98403563274401,92.68188775990255,7.3021,246.2778,1.4625,1.4624,1.0341,0.0,EucFACER2_P-DSH-F-Rlow-Leg60-JV28.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV28_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV28,P-DSH-F-Rlow,pmax,WUE,6.354460270650781,6.619685183947038,-0.2652,-9.7309,-0.0616,-0.0616,-0.0606,0.0,EucFACER2_P-DSH-F-Rlow-Leg60-JV28.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV28_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV28,P-DSH-F-Rlow,pmax,gs,0.08131194414411583,0.08226006135956608,-0.0009,-2.2313,-0.0132,-0.0132,-0.0133,0.0257,EucFACER2_P-DSH-F-Rlow-Leg60-JV28.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV28_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV28,P-DSH-F-Rlow,pmax,ksc,1.0138242018442514,1.0224942712716696,-0.0087,-1062.1489,-6.3073,-6.3073,-4.4803,0.0,EucFACER2_P-DSH-F-Rlow-Leg60-JV28.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV28_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV28,P-DSH-F-Rlow,pmax,sw,0.2121726029298321,0.21203621902899672,0.0001,0.5564,0.0033,0.0033,0.0033,0.5779,EucFACER2_P-DSH-F-Rlow-Leg60-JV28.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV28_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV35,P-DSH-F-Rlow,pmax,An,5.524707086447571,5.803014867959501,-0.2783,-12.7186,-0.0755,-0.0755,-0.0758,0.0,EucFACER2_P-DSH-F-Rlow-Leg60-JV35.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV35_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV35,P-DSH-F-Rlow,pmax,Ci,19.500334429271287,19.18171844920331,0.3186,4.863,0.0289,0.0289,0.0289,0.0,EucFACER2_P-DSH-F-Rlow-Leg60-JV35.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV35_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV35,P-DSH-F-Rlow,pmax,E,1.0039404089420838,1.0090983364666766,-0.0052,-1.3289,-0.0079,-0.0079,-0.0079,0.1839,EucFACER2_P-DSH-F-Rlow-Leg60-JV35.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV35_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV35,P-DSH-F-Rlow,pmax,Es,0.13294003345177774,0.1327699444087266,0.0002,0.1102,0.0007,0.0007,0.0007,0.9122,EucFACER2_P-DSH-F-Rlow-Leg60-JV35.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV35_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV35,P-DSH-F-Rlow,pmax,Jmax25,135.37842662795208,152.12098515103045,-16.7426,-248.1481,-1.4736,-1.4736,-1.042,0.0,EucFACER2_P-DSH-F-Rlow-Leg60-JV35.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV35_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV35,P-DSH-F-Rlow,pmax,Pleaf,-1.4940807863992565,-1.4967604112411237,0.0027,0.6124,0.0036,0.0036,0.0036,0.5403,EucFACER2_P-DSH-F-Rlow-Leg60-JV35.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV35_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV35,P-DSH-F-Rlow,pmax,Ps,-0.06194100614307041,-0.06097690467098756,-0.001,-1.5097,-0.009000000000000001,-0.009000000000000001,-0.0088,0.1311,EucFACER2_P-DSH-F-Rlow-Leg60-JV35.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV35_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV35,P-DSH-F-Rlow,pmax,Tleaf,18.552463936894647,18.5527477700398,-0.0003,-0.0052,-0.0,-0.0,-0.0,0.9958,EucFACER2_P-DSH-F-Rlow-Leg60-JV35.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV35_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV35,P-DSH-F-Rlow,pmax,Vmax25,100.07740082072507,92.68188775990255,7.3955,248.1481,1.4736,1.4736,1.042,0.0,EucFACER2_P-DSH-F-Rlow-Leg60-JV35.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV35_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV35,P-DSH-F-Rlow,pmax,WUE,6.346101615096653,6.619685183947038,-0.2736,-10.0805,-0.0639,-0.0639,-0.063,0.0,EucFACER2_P-DSH-F-Rlow-Leg60-JV35.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV35_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV35,P-DSH-F-Rlow,pmax,gs,0.08136595907429983,0.08226006135956608,-0.0009,-2.1045,-0.0125,-0.0125,-0.0126,0.0353,EucFACER2_P-DSH-F-Rlow-Leg60-JV35.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV35_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV35,P-DSH-F-Rlow,pmax,ksc,1.013906104913852,1.0224942712716696,-0.0086,-1008.5314,-5.9889,-5.9889,-4.2526,0.0,EucFACER2_P-DSH-F-Rlow-Leg60-JV35.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV35_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg60-JV35,P-DSH-F-Rlow,pmax,sw,0.21215665329389927,0.21203621902899672,0.0001,0.4912,0.0029,0.0029,0.0029,0.6233,EucFACER2_P-DSH-F-Rlow-Leg60-JV35.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV35_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg90-JV14,P-DSH-F-Rlow,pmax,An,5.533821547680267,5.803014867959501,-0.2692,-12.2517,-0.0728,-0.0728,-0.0727,0.0,EucFACER2_P-DSH-F-Rlow-Leg90-JV14.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV14_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg90-JV14,P-DSH-F-Rlow,pmax,Ci,19.49034272724049,19.18171844920331,0.3086,4.7166,0.027999999999999997,0.027999999999999997,0.0281,0.0,EucFACER2_P-DSH-F-Rlow-Leg90-JV14.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV14_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg90-JV14,P-DSH-F-Rlow,pmax,E,1.003684824241521,1.0090983364666766,-0.0054,-1.3936,-0.0083,-0.0083,-0.0082,0.1634,EucFACER2_P-DSH-F-Rlow-Leg90-JV14.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV14_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg90-JV14,P-DSH-F-Rlow,pmax,Es,0.13310754839720504,0.1327699444087266,0.0003,0.2187,0.0013,0.0013,0.0013,0.8269,EucFACER2_P-DSH-F-Rlow-Leg90-JV14.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV14_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg90-JV14,P-DSH-F-Rlow,pmax,Jmax25,135.34470176726066,152.12098515103045,-16.7763,-245.4748,-1.4577,-1.4577,-1.0307,0.0,EucFACER2_P-DSH-F-Rlow-Leg90-JV14.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV14_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg90-JV14,P-DSH-F-Rlow,pmax,Pleaf,-1.49323178439303,-1.4967604112411237,0.0035,0.8067,0.0048,0.0048,0.0048,0.4198,EucFACER2_P-DSH-F-Rlow-Leg90-JV14.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV14_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg90-JV14,P-DSH-F-Rlow,pmax,Ps,-0.0617767433361909,-0.06097690467098756,-0.0008,-1.2526,-0.0074,-0.0074,-0.0073,0.2104,EucFACER2_P-DSH-F-Rlow-Leg90-JV14.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV14_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg90-JV14,P-DSH-F-Rlow,pmax,Tleaf,18.55246196182627,18.5527477700398,-0.0003,-0.0053,-0.0,-0.0,-0.0,0.9958,EucFACER2_P-DSH-F-Rlow-Leg90-JV14.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV14_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg90-JV14,P-DSH-F-Rlow,pmax,Vmax25,100.09229774630232,92.68188775990255,7.4104,245.4748,1.4577,1.4577,1.0307,0.0,EucFACER2_P-DSH-F-Rlow-Leg90-JV14.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV14_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg90-JV14,P-DSH-F-Rlow,pmax,WUE,6.351307386351813,6.619685183947038,-0.2684,-9.8759,-0.0626,-0.0626,-0.0617,0.0,EucFACER2_P-DSH-F-Rlow-Leg90-JV14.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV14_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg90-JV14,P-DSH-F-Rlow,pmax,gs,0.08126930247946029,0.08226006135956608,-0.001,-2.332,-0.0138,-0.0138,-0.013999999999999999,0.0197,EucFACER2_P-DSH-F-Rlow-Leg90-JV14.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV14_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg90-JV14,P-DSH-F-Rlow,pmax,ksc,1.0133659257891767,1.0224942712716696,-0.0091,-1080.7218,-6.4176,-6.4176,-4.5573,0.0,EucFACER2_P-DSH-F-Rlow-Leg90-JV14.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV14_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg90-JV14,P-DSH-F-Rlow,pmax,sw,0.2122113212708613,0.21203621902899672,0.0002,0.7147,0.0042,0.0042,0.0042,0.4748,EucFACER2_P-DSH-F-Rlow-Leg90-JV14.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV14_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg90-JV21,P-DSH-F-Rlow,pmax,An,5.530775842140797,5.803014867959501,-0.2722,-12.4056,-0.0737,-0.0737,-0.0737,0.0,EucFACER2_P-DSH-F-Rlow-Leg90-JV21.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV21_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg90-JV21,P-DSH-F-Rlow,pmax,Ci,19.494630093824345,19.18171844920331,0.3129,4.7796,0.0284,0.0284,0.0284,0.0,EucFACER2_P-DSH-F-Rlow-Leg90-JV21.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV21_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg90-JV21,P-DSH-F-Rlow,pmax,E,1.0035506026263064,1.0090983364666766,-0.0055,-1.4289,-0.0085,-0.0085,-0.0084,0.153,EucFACER2_P-DSH-F-Rlow-Leg90-JV21.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV21_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg90-JV21,P-DSH-F-Rlow,pmax,Es,0.13303631219428694,0.1327699444087266,0.0003,0.1725,0.001,0.001,0.001,0.863,EucFACER2_P-DSH-F-Rlow-Leg90-JV21.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV21_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg90-JV21,P-DSH-F-Rlow,pmax,Jmax25,135.3454897803208,152.12098515103045,-16.7755,-246.249,-1.4623,-1.4623,-1.034,0.0,EucFACER2_P-DSH-F-Rlow-Leg90-JV21.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV21_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg90-JV21,P-DSH-F-Rlow,pmax,Pleaf,-1.4935173134915816,-1.4967604112411237,0.0032,0.7414,0.0044,0.0044,0.0044,0.4585,EucFACER2_P-DSH-F-Rlow-Leg90-JV21.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV21_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg90-JV21,P-DSH-F-Rlow,pmax,Ps,-0.06173650496603516,-0.06097690467098756,-0.0008,-1.1915,-0.0071,-0.0071,-0.0069,0.2335,EucFACER2_P-DSH-F-Rlow-Leg90-JV21.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV21_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg90-JV21,P-DSH-F-Rlow,pmax,Tleaf,18.552463786929227,18.5527477700398,-0.0003,-0.0052,-0.0,-0.0,-0.0,0.9958,EucFACER2_P-DSH-F-Rlow-Leg90-JV21.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV21_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg90-JV21,P-DSH-F-Rlow,pmax,Vmax25,100.09194966564642,92.68188775990255,7.4101,246.249,1.4623,1.4623,1.034,0.0,EucFACER2_P-DSH-F-Rlow-Leg90-JV21.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV21_P-DSH-F-Rlow
R2,P-DSH-F-Rlow-Leg90-JV21,P-DSH-F-Rlow,pmax,WUE,6.3439543481277845,6.619685183947038,-0.2757,-10.1993,-0.0646,-0.0646,-0.064,0.0,EucFACER2_P-DSH-F-Rlow-Leg90-JV21.csv,EucFACER2_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV21_P-DSH-F-Rlow
